,گروه کالا1,گروه کالا2,support,ضریب اطمینان,lift
1613,"['200057.0', '200071.0']","['200070.0', '200063.0', '200052.0']",0.010869565217391304,0.5,46.0
1614,"['200070.0', '200063.0']","['200057.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1615,"['200063.0', '200071.0']","['200057.0', '200070.0', '200052.0']",0.010869565217391304,0.25,23.0
1616,"['200070.0', '200071.0']","['200057.0', '200063.0', '200052.0']",0.010869565217391304,0.2,18.400000000000002
1617,"['200057.0', '200063.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
1618,"['200057.0', '200070.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
1619,"['200057.0', '200052.0', '200071.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1620,"['200070.0', '200063.0', '200052.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
1621,"['200063.0', '200052.0', '200071.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
1622,"['200070.0', '200052.0', '200071.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
1623,"['200057.0', '200070.0', '200063.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
1624,"['200057.0', '200063.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,0.5,46.0
1625,"['200057.0', '200070.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,1.0,92.0
1626,"['200070.0', '200063.0', '200071.0']","['200057.0', '200052.0']",0.010869565217391304,1.0,92.0
1627,"['200057.0', '200070.0', '200063.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1628,"['200057.0', '200063.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1629,"['200057.0', '200070.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
1630,"['200070.0', '200063.0', '200052.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1631,"['200057.0', '200070.0', '200063.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
1632,['200052.0'],"['200057.0', '200070.0', '200072.0', '200063.0']",0.010869565217391304,0.5,46.0
1633,['200057.0'],"['200070.0', '200072.0', '200052.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1634,['200063.0'],"['200057.0', '200070.0', '200072.0', '200052.0']",0.010869565217391304,0.125,11.5
1635,"['200057.0', '200052.0']","['200070.0', '200072.0', '200063.0']",0.010869565217391304,1.0,46.0
1636,"['200063.0', '200052.0']","['200057.0', '200070.0', '200072.0']",0.010869565217391304,1.0,92.0
1637,"['200070.0', '200052.0']","['200057.0', '200072.0', '200063.0']",0.010869565217391304,1.0,92.0
1638,"['200072.0', '200052.0']","['200057.0', '200070.0', '200063.0']",0.010869565217391304,1.0,92.0
1639,"['200057.0', '200063.0']","['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.5,46.0
1640,"['200057.0', '200070.0']","['200072.0', '200052.0', '200063.0']",0.010869565217391304,1.0,92.0
1641,"['200057.0', '200072.0']","['200070.0', '200063.0', '200052.0']",0.010869565217391304,1.0,92.0
1642,"['200070.0', '200063.0']","['200057.0', '200072.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1643,"['200072.0', '200063.0']","['200057.0', '200070.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1644,"['200070.0', '200072.0']","['200057.0', '200063.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1645,"['200057.0', '200063.0', '200052.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
1646,"['200057.0', '200070.0', '200052.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1647,"['200057.0', '200072.0', '200052.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1648,"['200070.0', '200063.0', '200052.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
1649,"['200072.0', '200063.0', '200052.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
1650,"['200070.0', '200072.0', '200052.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
1651,"['200057.0', '200070.0', '200063.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
1652,"['200057.0', '200063.0', '200072.0']","['200070.0', '200052.0']",0.010869565217391304,1.0,92.0
1653,"['200057.0', '200070.0', '200072.0']","['200063.0', '200052.0']",0.010869565217391304,1.0,92.0
1654,"['200070.0', '200063.0', '200072.0']","['200057.0', '200052.0']",0.010869565217391304,0.5,46.0
1655,"['200057.0', '200070.0', '200063.0', '200052.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1656,"['200057.0', '200063.0', '200052.0', '200072.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1657,"['200057.0', '200070.0', '200072.0', '200052.0']",['200063.0'],0.010869565217391304,1.0,11.5
1658,"['200070.0', '200063.0', '200052.0', '200072.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1659,"['200057.0', '200070.0', '200063.0', '200072.0']",['200052.0'],0.010869565217391304,1.0,46.0
1660,['200052.0'],"['200057.0', '200072.0', '200063.0', '200071.0']",0.010869565217391304,0.5,46.0
1661,['200057.0'],"['200072.0', '200052.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1662,['200063.0'],"['200057.0', '200072.0', '200052.0', '200071.0']",0.010869565217391304,0.125,11.5
1663,['200071.0'],"['200057.0', '200072.0', '200052.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1664,"['200057.0', '200052.0']","['200072.0', '200063.0', '200071.0']",0.010869565217391304,1.0,46.0
1665,"['200063.0', '200052.0']","['200057.0', '200072.0', '200071.0']",0.010869565217391304,1.0,92.0
1666,"['200052.0', '200071.0']","['200057.0', '200072.0', '200063.0']",0.010869565217391304,1.0,92.0
1667,"['200072.0', '200052.0']","['200057.0', '200063.0', '200071.0']",0.010869565217391304,1.0,46.0
1668,"['200057.0', '200063.0']","['200072.0', '200052.0', '200071.0']",0.010869565217391304,0.5,46.0
1669,"['200057.0', '200071.0']","['200072.0', '200052.0', '200063.0']",0.010869565217391304,0.5,46.0
1670,"['200057.0', '200072.0']","['200063.0', '200052.0', '200071.0']",0.010869565217391304,1.0,92.0
1671,"['200063.0', '200071.0']","['200057.0', '200072.0', '200052.0']",0.010869565217391304,0.25,23.0
1672,"['200072.0', '200063.0']","['200057.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1673,"['200072.0', '200071.0']","['200057.0', '200063.0', '200052.0']",0.010869565217391304,0.25,23.0
1674,"['200057.0', '200063.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
1675,"['200057.0', '200052.0', '200071.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1676,"['200057.0', '200072.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
1677,"['200063.0', '200052.0', '200071.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
1678,"['200072.0', '200063.0', '200052.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
1679,"['200072.0', '200052.0', '200071.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
1680,"['200057.0', '200063.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,0.5,46.0
1681,"['200057.0', '200063.0', '200072.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
1682,"['200057.0', '200072.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,1.0,92.0
1683,"['200072.0', '200063.0', '200071.0']","['200057.0', '200052.0']",0.010869565217391304,0.5,46.0
1684,"['200057.0', '200063.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1685,"['200057.0', '200063.0', '200052.0', '200072.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1686,"['200057.0', '200072.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
1687,"['200072.0', '200063.0', '200052.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1688,"['200057.0', '200063.0', '200072.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
1689,['200052.0'],"['200057.0', '200070.0', '200072.0', '200071.0']",0.010869565217391304,0.5,46.0
1690,['200057.0'],"['200070.0', '200072.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1691,['200071.0'],"['200057.0', '200070.0', '200072.0', '200052.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1692,"['200057.0', '200052.0']","['200070.0', '200072.0', '200071.0']",0.010869565217391304,1.0,30.666666666666668
1693,"['200070.0', '200052.0']","['200057.0', '200072.0', '200071.0']",0.010869565217391304,1.0,92.0
1694,"['200052.0', '200071.0']","['200057.0', '200070.0', '200072.0']",0.010869565217391304,1.0,92.0
1695,"['200072.0', '200052.0']","['200057.0', '200070.0', '200071.0']",0.010869565217391304,1.0,92.0
1696,"['200057.0', '200070.0']","['200072.0', '200052.0', '200071.0']",0.010869565217391304,1.0,92.0
1697,"['200057.0', '200071.0']","['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.5,46.0
1698,"['200057.0', '200072.0']","['200070.0', '200052.0', '200071.0']",0.010869565217391304,1.0,92.0
1699,"['200070.0', '200071.0']","['200057.0', '200072.0', '200052.0']",0.010869565217391304,0.2,18.400000000000002
1700,"['200070.0', '200072.0']","['200057.0', '200052.0', '200071.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1701,"['200072.0', '200071.0']","['200057.0', '200070.0', '200052.0']",0.010869565217391304,0.25,23.0
1702,"['200057.0', '200070.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
1703,"['200057.0', '200052.0', '200071.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
1704,"['200057.0', '200072.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
1705,"['200070.0', '200052.0', '200071.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
1706,"['200070.0', '200072.0', '200052.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
1707,"['200072.0', '200052.0', '200071.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
1708,"['200057.0', '200070.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
1709,"['200057.0', '200070.0', '200072.0']","['200052.0', '200071.0']",0.010869565217391304,1.0,92.0
1710,"['200057.0', '200072.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,1.0,92.0
1711,"['200070.0', '200072.0', '200071.0']","['200057.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1712,"['200057.0', '200070.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1713,"['200057.0', '200070.0', '200072.0', '200052.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1714,"['200057.0', '200072.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1715,"['200070.0', '200072.0', '200052.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1716,"['200057.0', '200070.0', '200072.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
1717,['200052.0'],"['200070.0', '200072.0', '200063.0', '200071.0']",0.010869565217391304,0.5,46.0
1718,['200063.0'],"['200070.0', '200072.0', '200052.0', '200071.0']",0.010869565217391304,0.125,11.5
1719,['200071.0'],"['200070.0', '200072.0', '200052.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1720,"['200063.0', '200052.0']","['200070.0', '200072.0', '200071.0']",0.010869565217391304,1.0,30.666666666666668
1721,"['200070.0', '200052.0']","['200072.0', '200063.0', '200071.0']",0.010869565217391304,1.0,46.0
1722,"['200052.0', '200071.0']","['200070.0', '200072.0', '200063.0']",0.010869565217391304,1.0,46.0
1723,"['200072.0', '200052.0']","['200070.0', '200063.0', '200071.0']",0.010869565217391304,1.0,92.0
1724,"['200070.0', '200063.0']","['200072.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1725,"['200063.0', '200071.0']","['200070.0', '200072.0', '200052.0']",0.010869565217391304,0.25,23.0
1726,"['200072.0', '200063.0']","['200070.0', '200052.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1727,"['200070.0', '200071.0']","['200072.0', '200052.0', '200063.0']",0.010869565217391304,0.2,18.400000000000002
1728,"['200070.0', '200072.0']","['200063.0', '200052.0', '200071.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1729,"['200072.0', '200071.0']","['200070.0', '200063.0', '200052.0']",0.010869565217391304,0.25,23.0
1730,"['200070.0', '200063.0', '200052.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
1731,"['200063.0', '200052.0', '200071.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
1732,"['200072.0', '200063.0', '200052.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
1733,"['200070.0', '200052.0', '200071.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1734,"['200070.0', '200072.0', '200052.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
1735,"['200072.0', '200052.0', '200071.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1736,"['200070.0', '200063.0', '200071.0']","['200072.0', '200052.0']",0.010869565217391304,1.0,92.0
1737,"['200070.0', '200063.0', '200072.0']","['200052.0', '200071.0']",0.010869565217391304,0.5,46.0
1738,"['200072.0', '200063.0', '200071.0']","['200070.0', '200052.0']",0.010869565217391304,0.5,46.0
1739,"['200070.0', '200072.0', '200071.0']","['200063.0', '200052.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1740,"['200070.0', '200063.0', '200052.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1741,"['200070.0', '200063.0', '200052.0', '200072.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1742,"['200072.0', '200063.0', '200052.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1743,"['200070.0', '200072.0', '200052.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
1744,"['200070.0', '200063.0', '200072.0', '200071.0']",['200052.0'],0.010869565217391304,1.0,46.0
1745,['200053.0'],"['200057.0', '200070.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1746,['200057.0'],"['200070.0', '200053.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1747,['200063.0'],"['200057.0', '200053.0', '200070.0', '200071.0']",0.010869565217391304,0.125,11.5
1748,['200071.0'],"['200057.0', '200053.0', '200063.0', '200070.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1749,"['200057.0', '200053.0']","['200070.0', '200063.0', '200071.0']",0.010869565217391304,1.0,92.0
1750,"['200053.0', '200063.0']","['200057.0', '200070.0', '200071.0']",0.010869565217391304,1.0,92.0
1751,"['200070.0', '200053.0']","['200057.0', '200063.0', '200071.0']",0.010869565217391304,1.0,46.0
1752,"['200053.0', '200071.0']","['200057.0', '200070.0', '200063.0']",0.010869565217391304,1.0,92.0
1753,"['200057.0', '200063.0']","['200070.0', '200053.0', '200071.0']",0.010869565217391304,0.5,46.0
1754,"['200057.0', '200070.0']","['200053.0', '200063.0', '200071.0']",0.010869565217391304,1.0,92.0
1755,"['200057.0', '200071.0']","['200070.0', '200053.0', '200063.0']",0.010869565217391304,0.5,46.0
1756,"['200070.0', '200063.0']","['200057.0', '200053.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1757,"['200063.0', '200071.0']","['200057.0', '200053.0', '200070.0']",0.010869565217391304,0.25,23.0
1758,"['200070.0', '200071.0']","['200057.0', '200053.0', '200063.0']",0.010869565217391304,0.2,18.400000000000002
1759,"['200057.0', '200053.0', '200063.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
1760,"['200057.0', '200053.0', '200070.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
1761,"['200057.0', '200053.0', '200071.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1762,"['200070.0', '200053.0', '200063.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
1763,"['200053.0', '200063.0', '200071.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
1764,"['200070.0', '200053.0', '200071.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
1765,"['200057.0', '200070.0', '200063.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
1766,"['200057.0', '200063.0', '200071.0']","['200070.0', '200053.0']",0.010869565217391304,0.5,46.0
1767,"['200057.0', '200070.0', '200071.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
1768,"['200070.0', '200063.0', '200071.0']","['200057.0', '200053.0']",0.010869565217391304,1.0,92.0
1769,"['200057.0', '200053.0', '200063.0', '200070.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1770,"['200057.0', '200053.0', '200063.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1771,"['200057.0', '200053.0', '200071.0', '200070.0']",['200063.0'],0.010869565217391304,1.0,11.5
1772,"['200070.0', '200053.0', '200063.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1773,"['200057.0', '200070.0', '200063.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
1774,['200053.0'],"['200057.0', '200070.0', '200072.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1775,['200057.0'],"['200070.0', '200053.0', '200072.0', '200063.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1776,['200063.0'],"['200057.0', '200053.0', '200072.0', '200070.0']",0.010869565217391304,0.125,11.5
1777,"['200057.0', '200053.0']","['200070.0', '200072.0', '200063.0']",0.010869565217391304,1.0,46.0
1778,"['200053.0', '200063.0']","['200057.0', '200070.0', '200072.0']",0.010869565217391304,1.0,92.0
1779,"['200070.0', '200053.0']","['200057.0', '200072.0', '200063.0']",0.010869565217391304,1.0,92.0
1780,"['200053.0', '200072.0']","['200057.0', '200070.0', '200063.0']",0.010869565217391304,0.5,46.0
1781,"['200057.0', '200063.0']","['200070.0', '200053.0', '200072.0']",0.010869565217391304,0.5,46.0
1782,"['200057.0', '200070.0']","['200053.0', '200072.0', '200063.0']",0.010869565217391304,1.0,92.0
1783,"['200057.0', '200072.0']","['200070.0', '200053.0', '200063.0']",0.010869565217391304,1.0,92.0
1784,"['200070.0', '200063.0']","['200057.0', '200053.0', '200072.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1785,"['200072.0', '200063.0']","['200057.0', '200053.0', '200070.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1786,"['200070.0', '200072.0']","['200057.0', '200053.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1787,"['200057.0', '200053.0', '200063.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
1788,"['200057.0', '200053.0', '200070.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1789,"['200057.0', '200053.0', '200072.0']","['200070.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1790,"['200070.0', '200053.0', '200063.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
1791,"['200072.0', '200053.0', '200063.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
1792,"['200070.0', '200053.0', '200072.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
1793,"['200057.0', '200070.0', '200063.0']","['200053.0', '200072.0']",0.010869565217391304,1.0,46.0
1794,"['200057.0', '200063.0', '200072.0']","['200070.0', '200053.0']",0.010869565217391304,1.0,92.0
1795,"['200057.0', '200070.0', '200072.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
1796,"['200070.0', '200063.0', '200072.0']","['200057.0', '200053.0']",0.010869565217391304,0.5,46.0
1797,"['200057.0', '200053.0', '200063.0', '200070.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1798,"['200057.0', '200053.0', '200063.0', '200072.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1799,"['200057.0', '200053.0', '200072.0', '200070.0']",['200063.0'],0.010869565217391304,1.0,11.5
1800,"['200070.0', '200053.0', '200063.0', '200072.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1801,"['200057.0', '200070.0', '200063.0', '200072.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
1802,['200053.0'],"['200057.0', '200072.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1803,['200057.0'],"['200053.0', '200072.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1804,['200063.0'],"['200057.0', '200053.0', '200072.0', '200071.0']",0.010869565217391304,0.125,11.5
1805,['200071.0'],"['200057.0', '200053.0', '200072.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1806,"['200057.0', '200053.0']","['200072.0', '200063.0', '200071.0']",0.010869565217391304,1.0,46.0
1807,"['200053.0', '200063.0']","['200057.0', '200072.0', '200071.0']",0.010869565217391304,1.0,92.0
1808,"['200053.0', '200071.0']","['200057.0', '200072.0', '200063.0']",0.010869565217391304,1.0,92.0
1809,"['200053.0', '200072.0']","['200057.0', '200063.0', '200071.0']",0.010869565217391304,0.5,23.0
1810,"['200057.0', '200063.0']","['200053.0', '200072.0', '200071.0']",0.010869565217391304,0.5,46.0
1811,"['200057.0', '200071.0']","['200053.0', '200072.0', '200063.0']",0.010869565217391304,0.5,46.0
1812,"['200057.0', '200072.0']","['200053.0', '200063.0', '200071.0']",0.010869565217391304,1.0,92.0
1813,"['200063.0', '200071.0']","['200057.0', '200053.0', '200072.0']",0.010869565217391304,0.25,23.0
1814,"['200072.0', '200063.0']","['200057.0', '200053.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1815,"['200072.0', '200071.0']","['200057.0', '200053.0', '200063.0']",0.010869565217391304,0.25,23.0
1816,"['200057.0', '200053.0', '200063.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
1817,"['200057.0', '200053.0', '200071.0']","['200072.0', '200063.0']",0.010869565217391304,1.0,30.666666666666668
1818,"['200057.0', '200053.0', '200072.0']","['200063.0', '200071.0']",0.010869565217391304,1.0,23.0
1819,"['200053.0', '200063.0', '200071.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
1820,"['200072.0', '200053.0', '200063.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
1821,"['200053.0', '200072.0', '200071.0']","['200057.0', '200063.0']",0.010869565217391304,1.0,46.0
1822,"['200057.0', '200063.0', '200071.0']","['200053.0', '200072.0']",0.010869565217391304,0.5,23.0
1823,"['200057.0', '200063.0', '200072.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
1824,"['200057.0', '200072.0', '200071.0']","['200053.0', '200063.0']",0.010869565217391304,1.0,92.0
1825,"['200072.0', '200063.0', '200071.0']","['200057.0', '200053.0']",0.010869565217391304,0.5,46.0
1826,"['200057.0', '200053.0', '200063.0', '200071.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1827,"['200057.0', '200053.0', '200063.0', '200072.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1828,"['200057.0', '200053.0', '200072.0', '200071.0']",['200063.0'],0.010869565217391304,1.0,11.5
1829,"['200072.0', '200053.0', '200063.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1830,"['200057.0', '200063.0', '200072.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
1831,['200053.0'],"['200057.0', '200070.0', '200072.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1832,['200057.0'],"['200070.0', '200053.0', '200072.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1833,['200071.0'],"['200057.0', '200053.0', '200072.0', '200070.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1834,"['200057.0', '200053.0']","['200070.0', '200072.0', '200071.0']",0.010869565217391304,1.0,30.666666666666668
1835,"['200070.0', '200053.0']","['200057.0', '200072.0', '200071.0']",0.010869565217391304,1.0,92.0
1836,"['200053.0', '200071.0']","['200057.0', '200070.0', '200072.0']",0.010869565217391304,1.0,92.0
1837,"['200053.0', '200072.0']","['200057.0', '200070.0', '200071.0']",0.010869565217391304,0.5,46.0
1838,"['200057.0', '200070.0']","['200053.0', '200072.0', '200071.0']",0.010869565217391304,1.0,92.0
1839,"['200057.0', '200071.0']","['200070.0', '200053.0', '200072.0']",0.010869565217391304,0.5,46.0
1840,"['200057.0', '200072.0']","['200070.0', '200053.0', '200071.0']",0.010869565217391304,1.0,92.0
1841,"['200070.0', '200071.0']","['200057.0', '200053.0', '200072.0']",0.010869565217391304,0.2,18.400000000000002
1842,"['200070.0', '200072.0']","['200057.0', '200053.0', '200071.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1843,"['200072.0', '200071.0']","['200057.0', '200053.0', '200070.0']",0.010869565217391304,0.25,23.0
1844,"['200057.0', '200053.0', '200070.0']","['200072.0', '200071.0']",0.010869565217391304,1.0,23.0
1845,"['200057.0', '200053.0', '200071.0']","['200070.0', '200072.0']",0.010869565217391304,1.0,8.363636363636363
1846,"['200057.0', '200053.0', '200072.0']","['200070.0', '200071.0']",0.010869565217391304,1.0,18.400000000000002
1847,"['200070.0', '200053.0', '200071.0']","['200057.0', '200072.0']",0.010869565217391304,1.0,92.0
1848,"['200070.0', '200053.0', '200072.0']","['200057.0', '200071.0']",0.010869565217391304,1.0,46.0
1849,"['200053.0', '200072.0', '200071.0']","['200057.0', '200070.0']",0.010869565217391304,1.0,92.0
1850,"['200057.0', '200070.0', '200071.0']","['200053.0', '200072.0']",0.010869565217391304,1.0,46.0
1851,"['200057.0', '200070.0', '200072.0']","['200053.0', '200071.0']",0.010869565217391304,1.0,92.0
1852,"['200057.0', '200072.0', '200071.0']","['200070.0', '200053.0']",0.010869565217391304,1.0,92.0
1853,"['200070.0', '200072.0', '200071.0']","['200057.0', '200053.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1854,"['200057.0', '200053.0', '200071.0', '200070.0']",['200072.0'],0.010869565217391304,1.0,2.6285714285714286
1855,"['200057.0', '200053.0', '200072.0', '200070.0']",['200071.0'],0.010869565217391304,1.0,8.363636363636363
1856,"['200057.0', '200053.0', '200072.0', '200071.0']",['200070.0'],0.010869565217391304,1.0,4.380952380952381
1857,"['200070.0', '200053.0', '200072.0', '200071.0']",['200057.0'],0.010869565217391304,1.0,30.666666666666668
1858,"['200057.0', '200070.0', '200072.0', '200071.0']",['200053.0'],0.010869565217391304,1.0,30.666666666666668
1859,['200053.0'],"['200070.0', '200072.0', '200063.0', '200071.0']",0.010869565217391304,0.3333333333333333,30.666666666666664
1860,['200063.0'],"['200070.0', '200053.0', '200072.0', '200071.0']",0.010869565217391304,0.125,11.5
1861,['200071.0'],"['200070.0', '200053.0', '200072.0', '200063.0']",0.010869565217391304,0.0909090909090909,8.363636363636363
1862,"['200053.0', '200063.0']","['200070.0', '200072.0', '200071.0']",0.010869565217391304,1.0,30.666666666666668
1863,"['200070.0', '200053.0']","['200072.0', '200063.0', '200071.0']",0.010869565217391304,1.0,46.0
1864,"['200053.0', '200071.0']","['200070.0', '200072.0', '200063.0']",0.010869565217391304,1.0,46.0
