,column1,column2,labels
74,857303867.1021718,177.50288184197575,3
75,-36906144.89786054,7.7946155468994585,3
76,877759891.1022079,113.11869355011662,3
77,896809860.1021765,178.22047271506605,3
78,-54306144.89786489,11.575347159840371,3
79,-49756144.89786327,9.666787340350279,3
80,-47706144.897865035,13.566996115489124,3
81,-32796144.89785962,7.097957061144556,3
82,-61316144.89786177,3.723057219297916,3
83,559447859.1021626,117.79375381991682,3
84,452705855.10215634,102.01956821188384,3
85,-30718144.897851102,-8.811537355658984,3
86,-4066144.8978628777,20.68848170099837,3
87,296953857.1021421,89.13537513652955,3
88,387193855.1021417,113.31202845840198,3
89,-66796144.89786545,9.36580407439628,3
90,69336855.10218148,-45.03681068276178,0
91,-41081144.897861466,8.474860193587245,3
92,33255855.10216566,-24.03270388652783,1
93,34189855.10215909,-11.37224342487877,2
94,-48522144.897858255,0.3730830286155335,3
95,-44882144.89786252,9.409626037963035,2
96,-21236144.897844635,-18.750993988849928,3
97,-31810144.89786502,17.61226485845425,0
98,-62526144.89786676,12.994612016733264,3
99,-49558144.89786106,5.501050714528497,3
100,172383855.10221437,-81.08981012460801,3
101,1900855.102145331,6.64036886352022,3
102,17941855.102166887,-30.47469862140647,3
103,20525855.102156177,-9.2670562604398,3
104,-46723144.897861466,6.9887298760041014,3
105,-43688144.89785969,4.337657602558616,0
106,-16392144.897844052,-18.463658403748333,3
107,8983855.10214053,17.54047697759236,2
108,-4956139.897859807,14.561591394885314,3
109,-997144.8978468038,-9.116734290440391,3
110,-65854144.89786483,8.440214310965711,3
111,-63621144.89786662,12.426687245838686,1
112,-54166144.89786641,14.502227755911642,1
113,-5332144.897845504,-12.761956071844496,0
114,33440855.10215959,-12.476429811157177,3
115,28582855.102147665,9.122530000571937,2
116,-50195144.89786254,8.076833887772265,2
117,-50666144.89786248,7.8325484383737765,3
118,-55669144.89786029,2.383459476220021,1
119,-66078144.89786481,8.324036092992749,2
120,-64316144.89786504,9.23790225401215,3
121,338233868.10217917,28.506749725844077,3
122,10043855.10213817,22.341380183739002,1
123,-10266144.897857623,8.979221327896838,3
124,116771855.10214733,32.408413453989,3
125,124323866.1021522,25.029298086121113,1
126,-27283144.89785294,-4.253511262844906,2
127,57562855.10217411,-34.05241018644686,3
128,-11457144.897858893,11.15523003610102,3
129,-28733144.897847604,-14.89603310358139,1
130,-12640144.897856394,6.178091703960965,3
131,-57216144.8978645,10.066067631709586,3
132,-37766144.89786348,13.10900836476727,3
133,-48445144.89785829,0.43031788129912135,3
134,-29746144.897858556,5.842877355925653,3
135,-54556144.89786486,11.445683970138413,3
136,-60866144.89786624,12.432765638999024,0
137,-33936144.897860974,9.360962125941809,3
138,-44026144.89786258,9.818995618991762,1
139,-64286144.89786577,10.658973203876247,3
140,-64556144.89786648,11.941746916353367,3
141,-65994144.89786408,6.9361436722496705,1
142,-49866144.8978618,6.79006350755402,3
143,-49626144.89786332,9.76016008437838,3
144,-41616144.897860676,6.800518895652906,1
145,-47036144.89786289,9.654712886952343,3
146,-61406144.897866175,12.16134244437049,2
147,-65426144.89786637,11.49051901619055,0
148,-45796144.89786534,14.600869360450561,3
149,-62406144.89786678,13.056850347790201,1
150,-5080144.897864946,24.405049790249866,0
151,-58846144.897866525,13.489093506918545,3
152,-32446144.89786264,12.953426765892877,3
153,-37556144.89786049,7.483439139057454,3
154,-41076144.89786073,7.063292795153744,2
155,-66556144.89786622,10.9044413987377,3
156,-59376144.89786497,10.377236925167603,0
157,-30946144.897865135,18.06038084206422,1
158,-65256144.89786639,11.578689985187884,2
159,-63946144.89786657,12.258125099226143,3
160,-26726144.897858948,7.391910097269911,1
161,-44156144.89786551,15.408213409256927,3
162,-40756144.89785633,-1.2902994759038182,1
163,-35786144.8978592,5.529886722053743,3
164,-61256144.897866935,13.65330102041921,0
165,-52906144.89786585,13.741569569781973,2
166,-42646144.89786576,16.234625550695238,2
167,-66796144.89786618,10.77996473662382,3
168,-13356144.897866752,25.75202361701105,3
169,-60506144.89786479,9.773860717459357,1
170,-17916144.897860892,13.401349449977541,0
171,-46406144.89786671,17.10416320690518,0
172,-39596144.897857234,0.7514462719239016,3
173,-39126144.897862494,10.920285589539494,1
174,-64646144.89786572,10.472258210705425,0
175,-67106144.897866145,10.619182381393394,2
176,-48046144.89786352,10.579631443294756,1
177,-62806144.89786599,11.43522858203953,1
178,-66956144.89786616,10.696980295214567,1
179,-59941144.89786638,12.921168736023965,0
180,-66956144.89786616,10.696980295214567,2
181,-64806144.89786572,10.397923064423862,0
182,-14566144.897865126,22.304781749526175,1
183,-67056144.897866145,10.645115019333788,1
184,-61006144.897865474,10.937344295410684,1
185,-49106144.89786263,8.598400266475517,1
186,-43076144.89786048,6.051935162921172,1
187,-66106144.89786627,11.137835140201224,2
188,-66456144.89786548,9.533496717263246,0
189,-63946144.89786657,12.258125099226143,2
190,-62926144.89786671,12.78715091321013,1
191,-5756144.897861905,18.389148581257892,1
192,-53966144.897866435,14.597309012545521,1
193,-41206144.89786669,18.395646185606044,0
194,-63706144.89786661,12.382601761340027,1
195,-56816144.897865295,11.696338692587954,1
196,-59156144.89786647,13.31966185656042,1
197,-39116144.89785807,2.4318588486345987,1
198,-27966144.89785879,6.766079266603593,0
199,-58846144.897866525,13.489093506918545,0
200,-56306144.89786685,14.797822219162743,2
201,-59973144.897866376,12.895922552614422,1
202,-57206144.897866,12.925523369135835,2
203,-54456144.8978649,11.523497131402278,1
204,-65676144.89786561,9.946695164261051,1
205,-64326144.89786579,10.64687638865162,0
206,-61656144.89786688,13.44583991689608,1
207,-54356144.89786487,11.540765226772281,1
208,-59016144.89786499,10.546653328083025,1
209,-54396144.897861175,4.4232679198991445,1
210,-53606144.897866495,14.792673300844028,2
211,13883857.102139855,20.090525828183946,1
212,-60786144.89786625,12.474257859703654,0
213,-26086144.897865057,19.166872587642736,1
214,-64426144.8978665,12.009171774998382,0
215,-65816144.89786631,11.288244440255498,2
216,-36110144.89786297,12.553736671125487,2
217,-62226144.89786532,10.304587929665132,1
218,-67126144.89786614,10.608809326217239,1
219,-60806144.89786626,12.463884804527499,1
220,-62626144.897866,11.519936783497245,1
221,101474088.10220964,-91.45239272630843,1
222,-63506144.89786663,12.486332313101592,1
223,-33378144.897862606,12.556535345960938,1
224,-51934144.897864506,11.41737872688809,1
225,-63446144.89786665,12.517451478630056,2
226,-43216144.89785972,4.539215229077425,2
227,-65506144.89786562,10.03486613325838,2
228,-51046144.89786088,4.746593999677845,1
229,-60406144.89786407,8.4115653311126,1
230,-63926144.89786582,10.845688197047068,1
231,-19228144.897863038,17.067150558636662,1
232,-65366144.897866376,11.521638181719023,1
233,-61256144.897866935,13.65330102041921,1
234,-52334144.89786593,14.038238947820048,1
235,-52526144.8978659,13.938657618128946,1
236,72273855.10214007,34.82754138829242,2
237,-702144.897860382,16.767937637590038,1
238,-52606144.897864416,11.06884407296923,2
239,-5406144.897861227,17.16516567974078,1
240,-4416144.897860219,15.505480990542909,0
241,-53456144.89786576,13.439011962182274,1
242,-57666144.89786221,5.5642440181803305,0
243,-62146144.89786236,4.66348961607648,2
244,-66556144.89786622,10.9044413987377,1
245,-68206143.89786598,10.048664865357537,1
246,-64356144.8978665,12.045477468114933,2
247,-57336144.89786451,10.029777186035727,2
248,-66866144.89786617,10.743659043507273,2
249,-18365995.89780951,-85.71942182662083,0
250,57673855.10214497,21.589919165660188,2
251,10209855.102138137,22.436125836828793,2
252,-38158144.8978649,15.734017807769693,2
253,-43342144.89786494,14.45948256833743,0
254,-39046144.89786546,16.6357190494097,0
255,-65336144.89786563,10.11438780712802,0
256,-58116144.89786288,6.7450109389443496,0
257,-46196144.89785931,3.0022793029577883,2
258,-63446144.89786665,12.517451478630056,2
259,-32412644.8978582,4.459889774564567,2
260,-58356144.897866584,13.734584063606686,0
261,-58206144.8978666,13.821031272555555,2
262,-54996144.897865534,12.631637418490506,0
263,-62816144.89786375,7.152962887258026,0
264,-67169144.89786613,10.586507257588499,2
265,-37606144.89786497,16.01166483550391,0
266,-63526144.89786663,12.475959257925432,0
267,-66816144.897866175,10.769591681447665,2
268,-60516144.897866294,12.614294104581772,0
269,-44478144.89786552,15.284453696559286,2
270,-41026144.89786374,12.797763852770501,2
271,-62956144.89786523,9.943270005990804,2
272,-45156144.89785721,-0.7440502902031866,0
273,-64286144.897863545,6.390543331810514,0
274,-64806144.89786645,11.812083726651409,0
275,-61882144.897866115,11.914463731177964,2
276,-64356144.8978665,12.045477468114933,0
277,-54106144.89786639,14.51604833118473,0
278,-58286144.89786659,13.77953905185093,2
279,-37806144.89786639,18.718957017942046,2
280,-52156144.89785999,2.7567287751735967,2
281,-65146144.89786418,7.367311916591014,2
282,-25706144.897862874,15.09553076392399,2
283,-62409144.8978653,10.218323769930992,2
284,410173860.10214806,106.83793354498398,0
285,256931893.10217696,11.785498720536859,0
286,451883860.10214835,117.15765481703828,0
287,-63336144.89786665,12.574503282098917,2
288,-23118144.897869125,27.777037286922113,2
289,-66172144.897866264,11.10360405811991,2
290,-58476144.897864334,9.421214450739411,0
291,-46036144.89786527,14.45044481295359,0
292,-42066144.89785988,5.1356659017064334,2
293,-57366144.897859305,0.06319719691249345,2
294,-67006144.89786615,10.671047657274181,2
295,-66251144.89786479,8.234309165718999,0
296,-55219144.897865534,12.541925738659456,2
297,-63606144.897866614,12.434467037220804,0
298,-55570144.89786622,13.774039282545449,0
299,-12214144.897863237,19.282171051559555,0
300,-50670144.89786615,14.901277138476278,0
301,-49486144.89786558,14.101201342677202,0
302,-18044644.897863198,17.680976098685733,0
303,-51656144.89786453,11.552914898708973,0
304,-47986144.89786054,4.902212189146871,0
