,date,value,flag,MA5,MA20
895,2020-12-18 00:00:00,1726848488.0778697,forecasted,1420406340.3647027,1411056545.3911757
896,2020-12-19 00:00:00,1554807812.1239579,forecasted,1419991500.989494,1420308011.9473736
897,2020-12-20 00:00:00,2351598258.4092975,forecasted,1889755152.6713536,1453802271.0178382
898,2020-12-21 00:00:00,2305314767.8043814,forecasted,1973345073.5559487,1502101509.7580574
899,2020-12-22 00:00:00,1959265577.738601,forecasted,1979566980.8308215,1537532995.9449875
900,2020-12-23 00:00:00,2046604899.4329665,forecasted,2043518263.101841,1574576112.766636
901,2020-12-24 00:00:00,1780480161.1973107,forecasted,2088652732.916511,1591581738.8765013
902,2020-12-25 00:00:00,853603577.5129607,forecasted,1789053796.7372441,1634158917.7521493
903,2020-12-26 00:00:00,1930919861.5247,forecasted,1714174815.4813077,1659810355.3783844
904,2020-12-27 00:00:00,2339343728.1552114,forecasted,1790190445.56463,1683766163.536145
